,Gender,Ever_Married,Age,Graduated,Work_Experience,Family_Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
548,1,1,86,1,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
549,1,0,26,1,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
550,1,1,42,1,0.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
551,0,1,41,1,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
552,1,1,67,0,0.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
553,1,1,68,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
554,0,1,45,0,0.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
555,0,1,86,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
556,1,1,62,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
557,1,1,42,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
558,1,0,26,1,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
559,1,0,48,0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
560,1,1,40,0,3.0,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
561,1,0,20,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
562,0,0,25,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
563,1,0,37,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
564,1,1,77,1,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
565,1,1,50,1,3.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
566,0,0,22,0,0.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
567,1,0,26,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
568,1,1,71,0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,1,1,50,1,3.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
570,1,0,29,0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
571,1,1,51,1,3.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
572,1,1,52,1,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573,1,0,20,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
574,1,0,26,1,0.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
575,1,0,37,1,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
576,0,0,33,1,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
577,0,1,39,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
578,0,1,53,0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,1,1,49,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
580,1,0,21,0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
581,1,1,39,0,8.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
582,0,1,38,0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
583,1,0,22,0,4.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
584,1,1,52,0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,1,0,40,1,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
586,1,0,20,0,8.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
587,1,0,41,1,1.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
588,1,0,30,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
589,0,1,89,1,1.0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
590,1,1,83,0,1.0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
591,1,1,53,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
592,1,0,31,0,1.0,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
593,1,1,48,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,0,0,29,0,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
595,1,1,87,1,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
596,1,0,19,0,4.0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
597,1,1,60,0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
598,1,0,23,0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
599,1,1,61,1,9.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
600,0,0,27,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
601,1,1,32,0,14.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,1,1,79,1,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
603,1,0,19,0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
604,1,1,42,1,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
605,1,1,76,0,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
606,0,1,41,0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
607,1,1,38,1,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
608,1,1,43,1,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
609,1,0,19,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
610,0,0,28,1,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
611,1,1,56,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612,1,0,28,1,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
613,1,1,60,0,1.0,2.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
614,0,0,55,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
615,1,1,35,1,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
616,1,0,25,0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
617,1,1,71,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
618,1,1,65,0,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
619,1,1,74,1,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
620,0,0,20,0,5.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
621,1,1,43,0,9.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
622,0,0,20,0,3.0,6.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
623,1,1,40,1,3.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
624,0,1,46,1,0.0,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
625,0,1,65,0,1.0,7.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
626,1,0,21,0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
627,1,1,50,0,1.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
628,1,0,18,0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
629,0,1,61,1,1.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
630,1,1,49,1,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
631,1,1,39,0,3.0,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
632,0,1,52,0,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
633,1,1,56,1,0.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
634,1,1,55,1,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
635,1,1,42,0,1.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
636,0,0,33,0,0.0,6.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
637,1,0,19,0,8.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
638,0,0,27,0,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
639,0,1,38,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
640,0,0,38,0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
641,0,1,43,1,8.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
642,1,1,53,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643,1,1,33,0,4.0,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
644,0,0,30,1,7.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
645,0,0,22,0,6.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
646,1,0,33,0,0.0,4.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
647,1,0,21,0,1.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
648,1,0,20,0,1.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
649,1,0,19,0,7.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
650,0,1,58,1,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
651,1,1,67,1,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
652,0,1,36,1,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
653,0,0,30,0,8.0,3.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
654,1,0,23,0,1.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
655,0,0,42,1,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
656,0,0,37,0,8.0,3.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
657,0,1,58,0,9.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
658,0,1,26,0,7.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659,1,0,39,1,9.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
660,0,0,23,0,3.0,4.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
661,1,1,41,0,8.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
662,1,1,26,0,0.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
663,0,1,25,0,3.0,3.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
664,1,0,19,0,3.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
665,1,0,36,0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
666,1,0,29,0,9.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
667,1,0,26,0,1.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
668,0,0,78,1,3.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
669,0,0,55,1,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
670,1,0,26,1,3.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
671,0,0,46,1,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
672,1,0,29,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
673,0,0,36,1,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
674,1,1,27,0,1.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
675,0,0,29,0,8.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
676,0,0,25,0,1.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
677,0,0,30,0,10.0,6.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
678,1,1,45,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
679,0,0,21,0,0.0,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
680,0,1,41,1,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
681,1,1,38,1,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
682,0,0,28,1,9.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
683,1,0,33,1,1.0,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
684,1,1,31,1,7.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
685,1,1,45,1,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
686,1,1,47,1,0.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
687,0,0,39,0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
688,0,0,47,1,1.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
689,0,1,53,1,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
690,1,0,27,0,1.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
691,1,1,37,1,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
692,0,1,62,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
693,0,0,29,0,0.0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
694,0,1,51,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
695,1,0,30,0,1.0,6.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
696,1,0,18,0,0.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
697,0,1,87,1,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
698,1,1,68,1,0.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
699,1,1,84,1,5.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
700,1,0,22,0,2.0,9.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
701,0,0,22,0,2.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
702,1,0,21,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
703,0,1,89,0,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
704,1,1,73,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
705,0,1,75,1,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
706,0,0,20,0,6.0,4.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
707,1,0,22,0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
708,0,0,22,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
709,1,1,63,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,1,1,46,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711,1,1,58,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
712,0,0,41,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
713,1,1,42,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,0,1,43,1,6.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
715,0,0,49,1,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
716,0,0,40,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
717,1,1,53,0,8.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
718,1,1,36,1,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719,1,1,50,1,8.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
720,1,1,42,1,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
721,1,0,30,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
722,1,0,29,0,2.0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
723,1,0,28,1,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
724,1,0,27,1,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
725,1,0,49,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
726,1,0,32,1,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
727,1,0,25,1,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
728,0,1,63,1,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
729,0,0,42,1,8.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
730,1,0,31,1,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
731,1,1,71,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
732,1,0,20,0,3.0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
733,1,0,22,0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
734,0,0,29,1,1.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
735,1,1,47,1,0.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
736,1,1,43,1,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,1,0,32,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
738,1,1,47,1,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
739,1,0,46,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
740,0,1,41,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
741,1,1,37,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
742,1,1,40,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
743,1,1,60,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
744,1,1,46,1,0.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
745,0,1,36,1,6.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
746,0,0,38,0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
747,0,1,32,0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
748,0,0,41,1,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
749,1,1,56,1,0.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
750,1,1,31,1,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751,1,1,45,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
752,1,1,69,1,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
753,1,1,37,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
754,1,1,47,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
755,0,1,52,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
756,0,1,57,1,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
757,0,0,50,1,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
758,1,1,27,0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
759,0,1,45,1,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
760,0,0,30,1,8.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
761,1,1,45,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
762,1,0,30,0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
763,1,1,31,1,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
764,0,1,45,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765,1,1,67,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
766,1,1,76,0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
767,1,1,69,1,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
768,1,1,83,0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
769,1,1,38,1,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
770,1,1,36,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
771,1,0,41,1,2.0,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
772,0,1,69,0,0.0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
773,0,0,33,1,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
774,1,0,38,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
775,0,1,48,1,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,1,1,51,1,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,1,1,56,1,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
778,1,1,57,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,0,1,49,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,1,0,30,1,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
781,0,1,40,1,8.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
782,0,0,30,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
783,1,1,38,0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
784,0,0,31,1,8.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
785,1,0,33,1,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
786,1,0,50,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
787,1,1,52,1,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
788,0,1,39,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
789,1,1,73,1,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
790,1,1,46,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
791,1,1,50,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
792,1,0,30,0,0.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
793,0,1,60,1,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794,0,1,39,1,9.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
795,0,1,59,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
796,0,1,51,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797,0,1,40,1,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
798,1,0,23,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
799,1,1,53,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
800,1,0,32,0,7.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
801,1,1,52,1,0.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
802,0,0,31,1,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
803,1,0,30,1,3.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
804,1,0,25,1,8.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
805,1,1,40,1,1.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
806,0,0,27,1,4.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
807,1,1,61,1,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
808,0,0,33,1,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
809,1,0,28,1,1.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
810,0,1,48,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
811,0,1,73,1,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
812,1,1,36,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
813,0,0,32,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
814,1,1,82,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
815,1,0,28,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
816,0,0,42,1,8.0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
817,0,1,60,1,6.0,9.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
818,0,0,46,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
819,1,0,31,0,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
820,0,1,50,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
821,0,0,30,1,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
822,0,0,49,1,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
823,0,1,51,1,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
